time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2025-01-10 04:35:01.623061, 1736454899600, 1, 2002, 1.0, 3.0, 0.0, 1.2145, 5.0, 
2025-01-10 04:35:01.624186, 1736454901600, 1823, 1, 1.0, 3.0, 0.0, 1.2145, 5.0, 
2025-01-10 04:35:01.811235, 1736454901800, 0, 11, 1.0, 3.0, 0.0, 1.2145, 4.0, 
2025-01-10 04:35:02.037101, 1736454902000, 6, 11, 1.0, 3.0, 0.0, 1.2145, 3.0, 
2025-01-10 04:35:04.227052, 1736454902200, 1, 2006, 1.0, 3.0, 0.0, 1.2145, 12.0, 
2025-01-10 04:35:04.229071, 1736454904200, 1827, 1, 1.0, 3.0, 0.0, 1.2145, 12.0, 
2025-01-10 04:35:04.424311, 1736454904400, 3, 20, 1.0, 3.0, 0.0, 1.2145, 11.0, 
2025-01-10 04:35:04.612560, 1736454904600, 1, 6, 1.0, 3.0, 0.0, 1.2145, 10.5, 
2025-01-10 04:35:06.806794, 1736454904800, 1, 2002, 1.0, 3.0, 0.0, 1.2145, 19.0, 
2025-01-10 04:35:06.807987, 1736454906800, 1807, 1, 1.0, 3.0, 0.0, 1.2145, 19.0, 
2025-01-10 04:35:07.004821, 1736454907000, 2, 2, 1.0, 3.0, 0.0, 1.2145, 18.5, 
2025-01-10 04:35:07.212071, 1736454907200, 0, 3, 1.0, 3.0, 0.0, 1.2145, 17.0, 
2025-01-10 04:35:09.415756, 1736454907400, 1, 2006, 1.0, 3.0, 0.0, 1.2145, 6.0, 
2025-01-10 04:35:09.416825, 1736454909400, 1816, 1, 1.0, 3.0, 0.0, 1.2145, 6.0, 
2025-01-10 04:35:09.603513, 1736454909600, 0, 3, 1.0, 3.0, 0.0, 1.2145, 5.5, 
2025-01-10 04:35:09.815238, 1736454909800, 3, 3, 1.0, 3.0, 0.0, 1.2145, 4.0, 
2025-01-10 04:35:12.004287, 1736454910000, 2, 2001, 1.0, 3.0, 0.0, 1.2145, 13.5, 
2025-01-10 04:35:12.005894, 1736454912000, 1805, 0, 1.0, 3.0, 0.0, 1.2145, 13.5, 
2025-01-10 04:35:12.216166, 1736454912200, 1, 15, 1.0, 3.0, 0.0, 1.2145, 12.0, 
2025-01-10 04:35:12.417750, 1736454912400, 1, 7, 1.0, 3.0, 0.0, 1.2145, 11.0, 
2025-01-10 04:35:14.609047, 1736454912600, 1, 2006, 1.0, 3.0, 0.0, 1.2145, 0.5, 
2025-01-10 04:35:14.610164, 1736454914600, 1809, 1, 1.0, 3.0, 0.0, 1.2145, 0.5, 
2025-01-10 04:35:14.811929, 1736454914800, 2, 10, 1.0, 3.0, 0.0, 1.2145, 19.5, 
2025-01-10 04:35:15.003408, 1736454915000, 2, 1, 1.0, 3.0, 0.0, 1.2145, 18.5, 
2025-01-10 04:35:17.213576, 1736454915200, 0, 2005, 1.0, 3.0, 0.0, 1.2145, 7.0, 
2025-01-10 04:35:17.215298, 1736454917200, 1814, 1, 1.0, 3.0, 0.0, 1.2145, 7.0, 
2025-01-10 04:35:17.414863, 1736454917400, 0, 14, 1.0, 3.0, 0.0, 1.2145, 6.0, 
2025-01-10 04:35:17.612586, 1736454917600, 1, 3, 1.0, 3.0, 0.0, 1.2145, 5.0, 
2025-01-10 04:35:19.813290, 1736454917800, 0, 2004, 1.0, 3.0, 0.0, 1.2145, 14.0, 
2025-01-10 04:35:19.814356, 1736454919800, 1813, 1, 1.0, 3.0, 0.0, 1.2145, 14.0, 
2025-01-10 04:35:20.014488, 1736454920000, 4, 10, 1.0, 3.0, 0.0, 1.2145, 13.0, 
2025-01-10 04:35:20.202839, 1736454920200, 0, 2, 1.0, 3.0, 0.0, 1.2145, 12.5, 
2025-01-10 04:35:22.425321, 1736454920400, 1, 2004, 1.0, 3.0, 0.0, 1.2145, 1.0, 
2025-01-10 04:35:22.426597, 1736454922400, 1826, 0, 1.0, 3.0, 0.0, 1.2145, 1.0, 
2025-01-10 04:35:22.601490, 1736454922600, 0, 1, 1.0, 3.0, 0.013333333333333334, 1.2145, 0.5, 
2025-01-10 04:35:22.801908, 1736454922800, 0, 1, 1.0, 3.0, 0.04, 1.2145, 19.5, 
2025-01-10 04:35:25.005072, 1736454923000, 3, 2001, 1.0, 3.0, 0.0, 1.2145, 8.5, 
2025-01-10 04:35:25.006143, 1736454925000, 1805, 1, 1.0, 3.0, 0.0, 1.2145, 8.5, 
2025-01-10 04:35:25.216657, 1736454925200, 1, 15, 1.0, 3.0, 0.0, 1.2145, 7.0, 
2025-01-10 04:35:25.404618, 1736454925400, 0, 3, 1.0, 3.0, 0.0, 1.2145, 6.5, 
2025-01-10 04:35:27.619743, 1736454925600, 1, 2009, 1.0, 3.0, 0.0, 1.2145, 15.0, 
2025-01-10 04:35:27.621320, 1736454927600, 1820, 1, 1.0, 3.0, 0.0, 1.2145, 15.0, 
2025-01-10 04:35:27.813445, 1736454927800, 0, 13, 1.0, 3.0, 0.0, 1.2145, 14.0, 
2025-01-10 04:35:28.028277, 1736454928000, 2, 3, 1.0, 3.0, 0.0, 1.2145, 13.0, 
2025-01-10 04:35:30.211723, 1736454928200, 4, 2003, 1.0, 3.0, 0.0, 1.2145, 2.0, 
2025-01-10 04:35:30.213119, 1736454930200, 1812, 1, 1.0, 3.0, 0.0, 1.2145, 2.0, 
2025-01-10 04:35:30.428059, 1736454930400, 0, 27, 1.0, 3.0, 0.0, 1.2145, 1.0, 
2025-01-10 04:35:30.615591, 1736454930600, 1, 5, 1.0, 3.0, 0.0, 1.2145, 0.0, 
2025-01-10 04:35:32.824613, 1736454930800, 0, 2005, 1.0, 3.0, 0.0, 1.2145, 9.0, 
2025-01-10 04:35:32.825818, 1736454932800, 1825, 1, 1.0, 3.0, 0.0, 1.2145, 9.0, 
2025-01-10 04:35:33.020484, 1736454933000, 0, 12, 1.0, 3.0, 0.0, 1.0956, 8.5, 
2025-01-10 04:35:33.231361, 1736454933200, 1, 6, 1.0, 3.0, 0.0, 1.0955, 7.0, 
2025-01-10 04:35:35.416591, 1736454933400, 1, 2006, 1.0, 2.0, 0.0, 1.0955, 16.0, 
2025-01-10 04:35:35.417646, 1736454935400, 1817, 0, 1.0, 2.0, 0.0, 1.0955, 16.0, 
2025-01-10 04:35:35.601111, 1736454935600, 0, 1, 1.0, 2.0, 0.0, 1.0955, 15.5, 
2025-01-10 04:35:35.801966, 1736454935800, 1, 1, 1.0, 2.0, 0.0, 1.0955, 14.5, 
2025-01-10 04:35:38.005219, 1736454936000, 1, 2003, 1.0, 2.0, 0.0, 1.0955, 3.5, 
2025-01-10 04:35:38.007245, 1736454938000, 1806, 1, 1.0, 2.0, 0.0, 1.0955, 3.5, 
2025-01-10 04:35:38.216356, 1736454938200, 0, 16, 1.0, 2.0, 0.0, 1.0955, 2.0, 
2025-01-10 04:35:38.414432, 1736454938400, 0, 5, 1.0, 2.0, 0.0, 1.0955, 1.0, 
2025-01-10 04:35:40.613201, 1736454938600, 0, 2004, 1.0, 2.0, 0.0, 1.0955, 10.0, 
2025-01-10 04:35:40.614215, 1736454940600, 1813, 1, 1.0, 2.0, 0.0, 1.0955, 10.0, 
2025-01-10 04:35:40.811681, 1736454940800, 1, 10, 1.0, 2.0, 0.0, 1.0955, 9.0, 
2025-01-10 04:35:41.006062, 1736454941000, 3, 2, 1.0, 2.0, 0.0, 1.0955, 8.5, 
2025-01-10 04:35:43.225494, 1736454941200, 0, 2006, 1.0, 2.0, 0.0, 1.0955, 17.0, 
2025-01-10 04:35:43.226942, 1736454943200, 1826, 1, 1.0, 2.0, 0.0, 1.0955, 17.0, 
2025-01-10 04:35:43.407366, 1736454943400, 1, 4, 1.0, 2.0, 0.0, 1.0955, 16.5, 
2025-01-10 04:35:43.623856, 1736454943600, 1, 3, 1.0, 2.0, 0.0, 1.0955, 15.0, 
2025-01-10 04:35:45.812875, 1736454943800, 0, 2004, 1.0, 2.0, 0.0, 1.0955, 4.0, 
2025-01-10 04:35:45.814189, 1736454945800, 1813, 1, 1.0, 2.0, 0.0, 1.0955, 4.0, 
2025-01-10 04:35:46.008043, 1736454946000, 1, 6, 1.0, 2.0, 0.0, 1.0955, 3.5, 
2025-01-10 04:35:46.202204, 1736454946200, 0, 1, 1.0, 2.0, 0.0, 1.0955, 2.5, 
2025-01-10 04:35:48.416113, 1736454946400, 4, 2003, 1.0, 2.0, 0.0, 1.0955, 11.0, 
2025-01-10 04:35:48.417724, 1736454948400, 1816, 1, 1.0, 2.0, 0.0, 1.0955, 11.0, 
2025-01-10 04:35:48.602449, 1736454948600, 0, 2, 1.0, 2.0, 0.0, 1.0955, 10.5, 
2025-01-10 04:35:48.802433, 1736454948800, 0, 2, 1.0, 2.0, 0.0, 1.0955, 9.5, 
2025-01-10 04:35:51.029696, 1736454949000, 0, 2006, 1.0, 2.0, 0.0, 1.0955, 18.0, 
2025-01-10 04:35:51.030975, 1736454951000, 1830, 1, 1.0, 2.0, 0.0, 1.0955, 18.0, 
2025-01-10 04:35:51.223984, 1736454951200, 0, 24, 1.0, 2.0, 0.0, 1.0955, 17.0, 
2025-01-10 04:35:51.404530, 1736454951400, 2, 2, 1.0, 2.0, 0.0, 1.0955, 16.5, 
2025-01-10 04:35:53.614158, 1736454951600, 0, 2007, 1.0, 2.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:35:53.615061, 1736454953600, 1814, 1, 1.0, 2.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:35:53.802249, 1736454953800, 0, 2, 1.0, 2.0, 0.0, 1.3435, 4.5, 
2025-01-10 04:35:54.006603, 1736454954000, 3, 2, 1.0, 2.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:35:56.225384, 1736454954200, 0, 2005, 1.0, 2.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:35:56.226760, 1736454956200, 1826, 0, 1.0, 2.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:35:56.404326, 1736454956400, 0, 3, 1.0, 2.0, 0.0, 1.3435, 11.5, 
2025-01-10 04:35:56.606473, 1736454956600, 1, 2, 1.0, 2.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:35:58.811818, 1736454956800, 0, 2003, 1.0, 2.0, 0.0, 1.3435, 19.0, 
2025-01-10 04:35:58.813081, 1736454958800, 1812, 1, 1.0, 2.0, 0.0, 1.3435, 19.0, 
2025-01-10 04:35:59.004300, 1736454959000, 2, 2, 1.0, 2.0, 0.0, 1.3435, 18.5, 
2025-01-10 04:35:59.203812, 1736454959200, 0, 3, 1.0, 2.0, 0.0, 1.3435, 17.5, 
2025-01-10 04:36:01.427473, 1736454959400, 4, 2003, 1.0, 2.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:36:01.430044, 1736454961400, 1828, 1, 1.0, 2.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:36:01.611565, 1736454961600, 1, 10, 1.0, 2.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:36:01.801631, 1736454961800, 0, 1, 1.0, 2.0, 0.0, 1.3435, 4.5, 
2025-01-10 04:36:04.004848, 1736454962000, 1, 2003, 1.0, 2.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:04.006162, 1736454964000, 1805, 1, 1.0, 2.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:04.206637, 1736454964200, 1, 5, 1.0, 2.0, 0.0, 1.3435, 12.5, 
2025-01-10 04:36:04.404302, 1736454964400, 1, 2, 1.0, 2.0, 0.0, 1.3435, 11.5, 
2025-01-10 04:36:06.615267, 1736454964600, 0, 2005, 1.0, 2.0, 0.0, 1.3435, 0.0, 
2025-01-10 04:36:06.616394, 1736454966600, 1816, 0, 1.0, 2.0, 0.0, 1.3435, 0.0, 
2025-01-10 04:36:06.800883, 1736454966800, 0, 1, 1.0, 2.0, 0.0, 1.3435, 19.5, 
2025-01-10 04:36:07.005819, 1736454967000, 1, 4, 1.0, 2.0, 0.0, 1.3435, 18.5, 
2025-01-10 04:36:09.223302, 1736454967200, 0, 2004, 1.0, 2.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:36:09.224650, 1736454969200, 1824, 0, 1.0, 2.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:36:09.404825, 1736454969400, 0, 4, 1.0, 2.0, 0.0, 1.3435, 6.5, 
2025-01-10 04:36:09.616524, 1736454969600, 0, 7, 1.0, 2.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:36:11.815713, 1736454969800, 3, 2004, 1.0, 2.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:36:11.816654, 1736454971800, 1816, 0, 1.0, 2.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:36:12.008173, 1736454972000, 0, 7, 1.0, 2.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:12.212252, 1736454972200, 0, 3, 1.0, 2.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:36:14.441561, 1736454972400, 5, 2002, 1.0, 2.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:36:14.443498, 1736454974400, 1842, 1, 1.0, 2.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:36:14.626589, 1736454974600, 0, 2, 1.0, 2.0, 0.02666666666666667, 1.3435, 0.0, 
2025-01-10 04:36:14.802089, 1736454974800, 0, 1, 1.0, 2.0, 0.04, 1.3435, 19.5, 
2025-01-10 04:36:17.018222, 1736454975000, 1, 2007, 1.0, 2.0, 0.0, 1.3435, 8.0, 
2025-01-10 04:36:17.019446, 1736454977000, 1818, 1, 1.0, 2.0, 0.0, 1.3435, 8.0, 
2025-01-10 04:36:17.214797, 1736454977200, 3, 11, 1.0, 2.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:36:17.417473, 1736454977400, 4, 3, 1.0, 2.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:36:19.616054, 1736454977600, 0, 2006, 1.0, 2.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:36:19.618329, 1736454979600, 1817, 1, 1.0, 2.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:36:19.801719, 1736454979800, 0, 1, 1.0, 2.0, 0.0, 1.3435, 14.5, 
2025-01-10 04:36:20.019217, 1736454980000, 0, 9, 1.0, 2.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:22.212493, 1736454980200, 1, 2003, 1.0, 2.0, 0.0, 1.3435, 2.0, 
2025-01-10 04:36:22.214106, 1736454982200, 1813, 1, 1.0, 2.0, 0.0, 1.3435, 2.0, 
2025-01-10 04:36:22.415908, 1736454982400, 1, 15, 1.0, 2.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:36:22.616714, 1736454982600, 0, 8, 1.0, 2.0, 0.0, 1.3435, 0.0, 
2025-01-10 04:36:24.812808, 1736454982800, 2, 2002, 1.0, 2.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:36:24.813823, 1736454984800, 1813, 1, 1.0, 2.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:36:25.004652, 1736454985000, 2, 2, 1.0, 2.0, 0.0, 1.3435, 8.5, 
2025-01-10 04:36:25.216577, 1736454985200, 1, 6, 1.0, 2.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:36:27.425422, 1736454985400, 1, 2005, 1.0, 2.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:36:27.426983, 1736454987400, 1826, 1, 1.0, 2.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:36:27.623874, 1736454987600, 3, 20, 1.0, 2.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:36:27.812775, 1736454987800, 3, 1, 1.0, 2.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:36:30.009201, 1736454988000, 0, 2004, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:36:30.010223, 1736454990000, 1809, 1, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:36:30.200926, 1736454990200, 0, 1, 1.0, 1.0, 0.0, 1.3435, 2.5, 
2025-01-10 04:36:30.402225, 1736454990400, 0, 1, 1.0, 1.0, 0.0, 1.3435, 1.5, 
2025-01-10 04:36:32.625977, 1736454990600, 1, 2025, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:36:32.627181, 1736454992600, 1826, 1, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:36:32.832190, 1736454992800, 1, 31, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:36:33.003318, 1736454993000, 2, 1, 1.0, 1.0, 0.0, 1.3435, 8.5, 
2025-01-10 04:36:35.220301, 1736454993200, 3, 2004, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:36:35.221526, 1736454995200, 1820, 1, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:36:35.401454, 1736454995400, 0, 1, 1.0, 1.0, 0.0, 1.3435, 16.5, 
2025-01-10 04:36:35.616703, 1736454995600, 0, 7, 1.0, 1.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:36:37.817298, 1736454995800, 1, 2003, 1.0, 1.0, 0.0, 1.3435, 4.0, 
2025-01-10 04:36:37.818940, 1736454997800, 1817, 2, 1.0, 1.0, 0.0, 1.3435, 4.0, 
2025-01-10 04:36:38.023434, 1736454998000, 2, 21, 1.0, 1.0, 0.0, 1.3435, 3.0, 
2025-01-10 04:36:38.200926, 1736454998200, 0, 0, 1.0, 1.0, 0.0, 1.3435, 2.5, 
2025-01-10 04:36:40.414553, 1736454998400, 0, 2005, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:36:40.415644, 1736455000400, 1815, 0, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:36:40.612430, 1736455000600, 1, 11, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:36:40.811017, 1736455000800, 0, 2, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:36:43.012065, 1736455001000, 0, 2005, 1.0, 1.0, 0.0, 1.3435, 18.5, 
2025-01-10 04:36:43.013010, 1736455003000, 1812, 1, 1.0, 1.0, 0.0, 1.3435, 18.5, 
2025-01-10 04:36:43.214501, 1736455003200, 1, 13, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:36:43.403673, 1736455003400, 0, 2, 1.0, 1.0, 0.0, 1.3435, 16.5, 
2025-01-10 04:36:45.616662, 1736455003600, 1, 2006, 1.0, 1.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:36:45.617626, 1736455005600, 1817, 0, 1.0, 1.0, 0.0, 1.3435, 5.0, 
2025-01-10 04:36:45.801426, 1736455005800, 0, 1, 1.0, 1.0, 0.0, 1.3435, 4.5, 
2025-01-10 04:36:46.007085, 1736455006000, 0, 6, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:36:48.205255, 1736455006200, 0, 2004, 1.0, 1.0, 0.0, 1.3435, 12.5, 
2025-01-10 04:36:48.228914, 1736455008200, 1807, 3, 1.0, 1.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:36:48.423959, 1736455008400, 1, 22, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:36:48.629386, 1736455008600, 1, 7, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:36:50.837865, 1736455008800, 1, 2002, 1.0, 1.0, 0.0, 1.3435, 19.0, 
2025-01-10 04:36:50.839381, 1736455010800, 1838, 1, 1.0, 1.0, 0.0, 1.3435, 19.0, 
2025-01-10 04:36:51.024876, 1736455011000, 0, 25, 1.0, 1.0, 0.0, 1.3435, 18.0, 
2025-01-10 04:36:51.227113, 1736455011200, 4, 3, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:36:53.416458, 1736455011400, 0, 2003, 1.0, 1.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:36:53.417957, 1736455013400, 1817, 1, 1.0, 1.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:36:53.603483, 1736455013600, 1, 2, 1.0, 1.0, 0.0, 1.3435, 5.5, 
2025-01-10 04:36:53.812089, 1736455013800, 0, 2, 1.0, 1.0, 0.0, 1.3435, 4.5, 
2025-01-10 04:36:56.005955, 1736455014000, 3, 2003, 1.0, 1.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:56.006988, 1736455016000, 1806, 1, 1.0, 1.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:36:56.212643, 1736455016200, 0, 12, 1.0, 1.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:36:56.416453, 1736455016400, 1, 2, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:36:58.627997, 1736455016600, 0, 2008, 1.0, 1.0, 0.02666666666666667, 1.3435, 0.0, 
2025-01-10 04:36:58.629703, 1736455018600, 1828, 1, 1.0, 1.0, 0.02666666666666667, 1.3435, 0.0, 
2025-01-10 04:36:58.803152, 1736455018800, 1, 1, 1.0, 1.0, 0.04, 1.3435, 19.5, 
2025-01-10 04:36:59.004761, 1736455019000, 2, 1, 1.0, 1.0, 0.0, 1.3435, 18.5, 
2025-01-10 04:37:01.214516, 1736455019200, 2, 2003, 1.0, 1.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:37:01.215794, 1736455021200, 1815, 0, 1.0, 1.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:37:01.405586, 1736455021400, 1, 4, 1.0, 1.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:37:01.600999, 1736455021600, 0, 1, 1.0, 1.0, 0.0, 1.3435, 5.5, 
2025-01-10 04:37:03.809767, 1736455021800, 1, 2004, 1.0, 1.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:37:03.811294, 1736455023800, 1810, 1, 1.0, 1.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:37:04.012286, 1736455024000, 11, 1, 1.0, 1.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:37:04.215187, 1736455024200, 1, 1, 1.0, 1.0, 0.0, 1.3435, 12.0, 
2025-01-10 04:37:06.415429, 1736455024400, 1, 2005, 1.0, 1.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:37:06.417056, 1736455026400, 1816, 1, 1.0, 1.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:37:06.612356, 1736455026600, 1, 11, 1.0, 1.0, 0.0, 1.3435, 0.0, 
2025-01-10 04:37:06.805032, 1736455026800, 0, 2, 1.0, 1.0, 0.0, 1.3435, 19.0, 
2025-01-10 04:37:09.021397, 1736455027000, 4, 2007, 1.0, 1.0, 0.0, 1.3435, 8.0, 
2025-01-10 04:37:09.022556, 1736455029000, 1822, 0, 1.0, 1.0, 0.0, 1.3435, 8.0, 
2025-01-10 04:37:09.211235, 1736455029200, 0, 11, 1.0, 1.0, 0.0, 1.3435, 7.0, 
2025-01-10 04:37:09.411941, 1736455029400, 1, 2, 1.0, 1.0, 0.0, 1.3435, 6.0, 
2025-01-10 04:37:11.622806, 1736455029600, 0, 2004, 1.0, 1.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:37:11.623756, 1736455031600, 1823, 0, 1.0, 1.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:37:11.811039, 1736455031800, 1, 10, 1.0, 1.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:37:12.005355, 1736455032000, 3, 2, 1.0, 1.0, 0.0, 1.3435, 13.5, 
2025-01-10 04:37:14.208300, 1736455032200, 0, 2008, 1.0, 1.0, 0.0, 1.3435, 2.0, 
2025-01-10 04:37:14.209859, 1736455034200, 1809, 1, 1.0, 1.0, 0.0, 1.3435, 2.0, 
2025-01-10 04:37:14.411967, 1736455034400, 1, 11, 1.0, 1.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:37:14.601337, 1736455034600, 0, 1, 1.0, 1.0, 0.0, 1.3435, 0.5, 
2025-01-10 04:37:16.811996, 1736455034800, 1, 2002, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:37:16.813186, 1736455036800, 1812, 1, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:37:17.002989, 1736455037000, 1, 2, 1.0, 1.0, 0.0, 1.3435, 8.5, 
2025-01-10 04:37:17.201734, 1736455037200, 0, 1, 1.0, 1.0, 0.0, 1.3435, 7.5, 
2025-01-10 04:37:19.415345, 1736455037400, 0, 2003, 1.0, 1.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:37:19.416629, 1736455039400, 1816, 0, 1.0, 1.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:37:19.615836, 1736455039600, 1, 14, 1.0, 1.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:37:19.810812, 1736455039800, 1, 1, 1.0, 1.0, 0.0, 1.3435, 14.0, 
2025-01-10 04:37:22.005844, 1736455040000, 2, 2003, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:37:22.006776, 1736455042000, 1806, 1, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:37:22.220295, 1736455042200, 9, 11, 1.0, 1.0, 0.0, 1.3435, 2.0, 
2025-01-10 04:37:22.423877, 1736455042400, 5, 3, 1.0, 1.0, 0.0, 1.3435, 1.0, 
2025-01-10 04:37:24.615745, 1736455042600, 1, 2004, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:37:24.617844, 1736455044600, 1816, 1, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:37:24.814281, 1736455044800, 2, 12, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:37:25.044161, 1736455045000, 0, 7, 1.0, 1.0, 0.0, 1.3435, 8.0, 
2025-01-10 04:37:27.205798, 1736455045200, 3, 2001, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:37:27.206637, 1736455047200, 1806, 0, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:37:27.419565, 1736455047400, 1, 18, 1.0, 1.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:37:27.621296, 1736455047600, 4, 2, 1.0, 1.0, 0.0, 1.3435, 15.0, 
2025-01-10 04:37:29.819898, 1736455047800, 0, 2004, 1.0, 1.0, 0.0, 1.3435, 4.0, 
2025-01-10 04:37:29.821224, 1736455049800, 1820, 1, 1.0, 1.0, 0.0, 1.3435, 4.0, 
2025-01-10 04:37:30.002428, 1736455050000, 1, 1, 1.0, 1.0, 0.0, 1.3435, 3.5, 
2025-01-10 04:37:30.203947, 1736455050200, 0, 3, 1.0, 1.0, 0.0, 1.3435, 2.5, 
2025-01-10 04:37:32.413022, 1736455050400, 2, 2002, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:37:32.414049, 1736455052400, 1813, 1, 1.0, 1.0, 0.0, 1.3435, 11.0, 
2025-01-10 04:37:32.621561, 1736455052600, 0, 21, 1.0, 1.0, 0.0, 1.3435, 10.0, 
2025-01-10 04:37:32.822270, 1736455052800, 11, 3, 1.0, 1.0, 0.0, 1.3435, 9.0, 
2025-01-10 04:37:35.025739, 1736455053000, 2, 2004, 1.0, 1.0, 0.0, 1.3435, 18.0, 
2025-01-10 04:37:35.026760, 1736455055000, 1826, 0, 1.0, 1.0, 0.0, 1.3435, 18.0, 
2025-01-10 04:37:35.208113, 1736455055200, 3, 5, 1.0, 1.0, 0.0, 1.3435, 17.0, 
2025-01-10 04:37:35.412519, 1736455055400, 1, 3, 1.0, 1.0, 0.0, 1.3435, 16.0, 
2025-01-10 04:37:37.613295, 1736455055600, 0, 2004, 1.0, 1.0, 0.0, 1.3435, 5.0, 
